date,product_id,units_sold,revenue,discount_applied,promotion_type,season
2025-01-22,505,3,1243.95,0,none,Winter
2025-01-22,580,34,13705.06,0.01,none,Spring
2025-01-22,813,84,75555.48,0,none,Spring
2025-01-22,960,74,13064.7,0,none,Spring
2025-01-22,892,44,9410.28,0,sale,Fall
2025-01-22,455,59,46223.55,0.29,bundle,Winter
2025-01-22,757,15,1395.45,0,bundle,Spring
2025-01-22,243,49,37891.7,0,bundle,Summer
2025-01-22,93,63,62480.88,0,bundle,Fall
2025-01-22,710,5,196.35,0,none,Winter
2025-01-22,669,45,33681.6,0,none,Winter
2025-01-22,106,84,49171.92,0,sale,Spring
2025-01-22,314,47,15549.48,0,clearance,Spring
2025-01-23,471,73,39389.34,0,clearance,Winter
2025-01-23,618,28,1979.32,0,none,Summer
2025-01-23,788,4,665.52,0,sale,Fall
2025-01-23,449,95,4044.15,0,bundle,Winter
2025-01-23,257,73,52715.49,0,clearance,Winter
2025-01-23,161,42,31089.24,0.2,none,Summer
2025-01-23,584,76,27663.24,0,clearance,Spring
2025-01-23,86,9,390.6,0.24,none,Winter
2025-01-23,263,78,29310.84,0.08,none,Fall
2025-01-23,325,16,616.16,0,bundle,Summer
2025-01-23,601,95,40356,0,clearance,Winter
2025-01-23,764,91,87337.25,0,clearance,Summer
2025-01-23,518,39,24357.06,0,sale,Spring
2025-01-23,791,68,39202.68,0,clearance,Summer
2025-01-23,975,21,18622.8,0,sale,Summer
2025-01-23,631,60,31377.6,0.07,sale,Winter
2025-01-23,753,14,3652.32,0,sale,Winter
2025-01-23,459,40,14908.4,0,bundle,Spring
2025-01-23,570,22,11650.76,0,bundle,Spring
2025-01-23,298,2,1991.62,0,sale,Winter
2025-01-23,586,81,36739.98,0.08,clearance,Summer
2025-01-23,100,62,36868.92,0,sale,Winter
2025-01-23,856,45,32941.8,0,sale,Summer
2025-01-23,795,91,25646.53,0,none,Summer
2025-01-23,119,83,20384.8,0,bundle,Winter
2025-01-23,22,52,17626.44,0,none,Summer
2025-01-23,636,65,16257.8,0,bundle,Summer
2025-01-23,927,51,15210.24,0,bundle,Spring
2025-01-23,377,17,9603.13,0,bundle,Summer
2025-01-23,731,14,9989.84,0,none,Spring
2025-01-23,243,46,38139.98,0,clearance,Summer
2025-01-23,402,88,19225.36,0.18,clearance,Summer
2025-01-23,101,29,4467.45,0.27,bundle,Spring
2025-01-23,696,14,7005.04,0,sale,Summer
2025-01-23,454,45,42344.55,0.07,bundle,Fall
2025-01-23,407,71,39789.11,0,bundle,Fall
2025-01-23,242,74,2750.58,0,none,Summer
2025-01-23,699,10,635.6,0,bundle,Summer
2025-01-23,226,7,3504.2,0,bundle,Fall
2025-01-23,765,85,48837.6,0,bundle,Winter
2025-01-23,670,9,8905.23,0,none,Spring
2025-01-23,34,63,15853.32,0,sale,Summer
2025-01-23,550,71,47056.67,0,none,Fall
2025-01-23,322,37,4606.87,0,none,Spring
2025-01-23,788,68,66232.68,0,sale,Winter
2025-01-23,31,90,75911.4,0.22,clearance,Spring
2025-01-23,683,18,255.78,0,clearance,Winter
2025-01-23,738,74,45742.36,0,clearance,Fall
2025-01-23,316,25,18128.25,0.28,bundle,Winter
2025-01-23,695,49,7908.11,0,bundle,Winter
2025-01-23,114,90,29934.9,0.13,bundle,Summer
2025-01-23,50,51,43054.2,0,none,Fall
2025-01-23,602,22,11222.86,0,bundle,Summer
2025-01-23,836,90,67347.9,0,sale,Summer
2025-01-23,250,42,20240.22,0.02,none,Summer
2025-01-23,427,11,9728.4,0,bundle,Summer
2025-01-23,904,11,9608.94,0,bundle,Spring
2025-01-23,634,25,6908.25,0,bundle,Winter
2025-01-23,134,63,45200.61,0,clearance,Summer
2025-01-23,254,69,53488.11,0,sale,Spring
2025-01-23,174,23,15799.62,0,clearance,Spring
2025-01-23,420,33,3288.78,0,bundle,Fall
2025-01-23,440,56,29061.2,0.23,bundle,Winter
2025-01-23,11,77,5279.12,0,none,Winter
2025-01-23,554,5,3955.7,0,sale,Spring
2025-01-23,51,72,22424.4,0,clearance,Spring
2025-01-23,26,20,20109.2,0,sale,Fall
2025-01-23,273,88,82807.12,0,sale,Fall
2025-01-23,526,68,10103.44,0,sale,Spring
2025-01-23,117,34,4724.3,0,none,Winter
2025-01-23,561,45,23543.1,0.27,sale,Fall
2025-01-23,948,67,3268.93,0.22,sale,Fall
2025-01-23,691,19,13626.42,0,none,Fall
2025-01-23,732,18,17426.52,0.07,sale,Summer
2025-01-23,526,17,12256.83,0.08,none,Fall
2025-01-23,210,72,6528.96,0,sale,Spring
2025-01-23,531,50,41604,0,sale,Winter
2025-01-23,412,76,10422.64,0,none,Fall
2025-01-23,272,58,46858.2,0,bundle,Winter
2025-01-23,154,93,37026.09,0.2,bundle,Winter
2025-01-23,752,70,47300.4,0,sale,Spring
2025-01-23,825,33,24271.17,0,bundle,Winter
2025-01-23,203,84,33799.08,0,clearance,Summer
2025-01-23,36,64,1621.76,0.03,bundle,Spring
2025-01-23,257,28,15212.4,0,bundle,Winter
2025-01-23,228,95,93077.2,0,sale,Spring
2025-01-23,44,62,24582.38,0,sale,Winter
2025-01-23,669,93,50629.2,0.3,sale,Spring
2025-01-23,324,82,12393.48,0.01,bundle,Summer
2025-01-23,455,89,55934.72,0,bundle,Spring
2025-01-23,320,93,79084.41,0.27,none,Winter
2025-01-23,410,27,16897.95,0.28,bundle,Winter
2025-01-23,106,29,12660.24,0.1,bundle,Winter
2025-01-23,472,6,5262,0,none,Winter
2025-01-23,698,66,64839.06,0.23,clearance,Spring
2025-01-23,401,34,7403.16,0,none,Spring
2025-01-23,170,80,49880.8,0,clearance,Spring
2025-01-23,454,90,19813.5,0,none,Winter
2025-01-23,258,80,25647.2,0,clearance,Fall
2025-01-23,344,66,37196.94,0,none,Fall
2025-01-24,313,81,32033.07,0,none,Summer
2025-01-24,40,35,29028.65,0,bundle,Summer
2025-01-24,743,28,8879.92,0.26,none,Summer
2025-01-24,224,84,1200.36,0.22,bundle,Fall
2025-01-24,338,25,15931.75,0.02,clearance,Fall
2025-01-24,415,96,12065.28,0.16,sale,Winter
2025-01-24,15,9,7423.02,0,none,Summer
2025-01-24,566,79,70195.45,0,clearance,Winter
2025-01-24,963,65,29093.35,0,sale,Summer
2025-01-24,254,41,28232.19,0.11,clearance,Fall
2025-01-24,917,78,68846.7,0,clearance,Spring
2025-01-24,352,85,45448.65,0,none,Fall
2025-01-24,769,90,58077.9,0,sale,Spring
2025-01-24,301,99,62127.45,0,bundle,Fall
2025-01-24,738,59,23265.47,0,sale,Summer
2025-01-24,680,13,1504.36,0,sale,Fall
2025-01-24,561,55,30708.7,0,sale,Summer
2025-01-24,769,68,16321.36,0.3,bundle,Spring
2025-01-24,706,14,1203.72,0,none,Summer
2025-01-24,795,76,57774.44,0.25,bundle,Summer
2025-01-24,893,48,3167.52,0,clearance,Spring
2025-01-24,463,55,1770.45,0,bundle,Winter
2025-01-24,960,58,26501.36,0,none,Fall
2025-01-24,341,35,3499.65,0,bundle,Winter
2025-01-24,247,52,4186,0,bundle,Summer
2025-01-24,65,79,35852.57,0,none,Summer
2025-01-24,597,10,4785.7,0.19,none,Fall
2025-01-24,782,14,8027.32,0,none,Spring
2025-01-24,276,77,27709.99,0,clearance,Winter
2025-01-24,117,34,31503.04,0,sale,Fall
2025-01-24,293,10,9652.1,0,sale,Spring
2025-01-24,178,63,45062.64,0,none,Summer
2025-01-24,747,39,4872.66,0,sale,Spring
2025-01-24,265,6,2219.94,0,bundle,Fall
2025-01-24,40,73,44802.29,0,bundle,Winter
2025-01-24,280,25,18619.25,0.12,clearance,Winter
2025-01-24,172,96,75431.04,0,bundle,Summer
2025-01-24,234,67,1501.47,0,sale,Spring
2025-01-24,421,13,11626.29,0,clearance,Fall
2025-01-24,340,23,10221.89,0.12,none,Spring
2025-01-24,424,79,3538.41,0,bundle,Spring
2025-01-24,318,11,2153.36,0,none,Spring
2025-01-24,234,71,3745.96,0,none,Summer
2025-01-24,609,31,17286.53,0,sale,Fall
2025-01-24,258,69,48850.62,0,sale,Summer
2025-01-24,849,17,8660.99,0,none,Winter
2025-01-24,462,9,588.24,0,none,Fall
2025-01-24,246,2,1154.54,0,bundle,Summer
2025-01-24,300,18,16550.28,0,sale,Spring
2025-01-24,987,44,24835.36,0,sale,Summer
2025-01-24,241,93,18124.77,0,clearance,Spring
2025-01-24,234,21,5288.43,0,bundle,Fall
2025-01-24,299,30,6092.7,0,none,Summer
2025-01-24,373,98,77912.94,0,bundle,Spring
2025-01-24,24,99,90698.85,0.23,bundle,Summer
2025-01-24,115,89,47647.93,0,clearance,Winter
2025-01-24,653,70,24446.8,0.22,sale,Summer
2025-01-24,134,1,636.36,0,sale,Winter
2025-01-24,408,85,46775.5,0,none,Spring
2025-01-24,536,99,73286.73,0.11,bundle,Fall
2025-01-24,100,58,7711.68,0,sale,Fall
2025-01-24,922,6,4539.18,0,clearance,Summer
2025-01-24,694,83,74998.8,0,bundle,Summer
2025-01-24,347,36,17925.48,0,sale,Summer
2025-01-24,246,14,4672.78,0,none,Winter
2025-01-24,247,98,41700.96,0,none,Summer
2025-01-24,700,6,5781.06,0,clearance,Winter
2025-01-24,858,78,25743.9,0,sale,Summer
2025-01-24,10,98,75639.34,0.19,clearance,Winter
2025-01-24,370,83,59208.05,0,bundle,Winter
2025-01-24,672,46,12140.32,0,none,Spring
2025-01-24,273,69,4220.04,0,clearance,Winter
2025-01-24,33,40,35862.8,0.03,clearance,Spring
2025-01-24,853,21,7411.11,0,sale,Summer
2025-01-24,133,19,3173.57,0,none,Spring
2025-01-24,595,43,29567.66,0,clearance,Spring
2025-01-24,411,25,16322.25,0,bundle,Winter
2025-01-24,586,38,37549.7,0,bundle,Summer
2025-01-24,63,78,71212.44,0,clearance,Spring
2025-01-24,357,57,49841.37,0,sale,Summer
2025-01-24,993,86,47253.56,0,sale,Spring
2025-01-24,861,97,95025.08,0.08,none,Winter
2025-01-24,888,41,14226.59,0,sale,Spring
2025-01-24,51,60,57571.2,0,clearance,Spring
2025-01-24,425,87,12086.91,0.12,none,Spring
2025-01-24,72,62,4607.84,0.25,clearance,Fall
2025-01-24,412,87,61470.72,0.08,none,Summer
2025-01-24,577,11,4865.96,0,bundle,Spring
2025-01-24,665,22,15807.88,0,clearance,Spring
2025-01-24,867,38,8736.96,0,none,Summer
2025-01-24,199,8,7590.08,0,clearance,Summer
2025-01-24,915,55,53722.35,0,bundle,Spring
2025-01-24,590,98,75574.66,0,bundle,Summer
2025-01-24,136,37,30310.4,0,sale,Winter
2025-01-24,3,83,61992.7,0,none,Fall
2025-01-24,904,34,25233.78,0,bundle,Spring
2025-01-24,345,30,25091.4,0,sale,Summer
2025-01-24,925,20,6038.4,0.3,clearance,Winter
2025-01-24,867,97,25501.3,0,clearance,Spring
2025-01-24,307,100,53688,0,none,Summer
2025-01-25,255,42,22856.82,0,sale,Spring
2025-01-25,1000,3,2554.65,0,none,Summer
2025-01-25,76,9,4205.88,0,sale,Winter
2025-01-25,711,71,56758.82,0,bundle,Spring
2025-01-25,44,20,14080.4,0.26,bundle,Spring
2025-01-25,269,42,26553.24,0,bundle,Fall
2025-01-25,793,96,7839.36,0.3,clearance,Winter
2025-01-25,4,60,33340.8,0,sale,Spring
2025-01-25,861,79,40093.29,0,clearance,Winter
2025-01-25,358,47,19070.72,0,bundle,Summer
2025-01-25,524,24,4614,0,sale,Spring
2025-01-25,906,42,3498.6,0.12,bundle,Summer
2025-01-25,996,33,23483.46,0,clearance,Fall
2025-01-25,304,98,62937.56,0,none,Spring
2025-01-25,410,73,53277.59,0,sale,Spring
2025-01-25,225,81,41599.98,0,bundle,Fall
2025-01-25,691,40,7759.6,0,none,Summer
2025-01-25,976,48,12390.24,0,sale,Spring
2025-01-25,543,19,13212.98,0,bundle,Spring
2025-01-25,971,18,1395,0.14,none,Winter
2025-01-25,167,38,22948.2,0.27,none,Spring
2025-01-25,383,82,60323.3,0,clearance,Spring
2025-01-25,682,15,13030.8,0,bundle,Summer
2025-01-25,925,47,40304.38,0.03,none,Fall
2025-01-25,961,4,2672.08,0,sale,Fall
2025-01-25,734,74,60296.68,0,sale,Summer
2025-01-25,348,53,14633.3,0,sale,Winter
2025-01-25,488,47,3751.54,0,sale,Fall
2025-01-25,467,71,31511.93,0,clearance,Spring
2025-01-25,132,54,37521.9,0,clearance,Winter
2025-01-25,920,32,17528.96,0,clearance,Winter
2025-01-25,96,22,12011.12,0,none,Summer
2025-01-25,826,34,18461.66,0,sale,Summer
2025-01-25,692,60,15824.4,0,clearance,Summer
2025-01-25,535,67,6254.45,0,sale,Fall
2025-01-25,34,44,25688.96,0,sale,Winter
2025-01-25,646,29,22402.79,0,bundle,Summer
2025-01-25,834,43,24046.03,0,bundle,Winter
2025-01-25,849,8,6863.2,0.07,clearance,Summer
2025-01-25,90,10,1259.8,0,bundle,Spring
2025-01-25,621,82,47741.22,0,clearance,Winter
2025-01-25,48,43,25385.91,0,clearance,Spring
2025-01-25,255,64,52499.84,0.13,clearance,Winter
2025-01-25,543,59,23259.57,0,none,Winter
2025-01-25,540,29,20307.54,0,bundle,Summer
2025-01-25,611,20,10170.8,0.2,sale,Spring
2025-01-25,782,49,20063.05,0,bundle,Summer
2025-01-25,176,45,20307.6,0.19,none,Summer
2025-01-25,290,37,10545,0.09,clearance,Winter
2025-01-25,511,71,51146.98,0,sale,Fall
2025-01-25,702,37,13601.94,0,none,Spring
2025-01-25,794,15,1910.1,0,sale,Summer
2025-01-25,291,29,22493.85,0,clearance,Spring
2025-01-25,212,89,52813.49,0,none,Spring
2025-01-25,106,66,1105.5,0.12,sale,Spring
2025-01-25,230,60,35299.2,0.04,none,Summer
2025-01-25,824,10,4700,0.12,none,Summer
2025-01-25,539,20,19374.6,0,sale,Winter
2025-01-25,440,34,21686.22,0,none,Spring
2025-01-25,535,62,6378.56,0.12,sale,Winter
2025-01-25,525,49,8767.57,0,sale,Winter
2025-01-25,225,46,21555.6,0,bundle,Fall
2025-01-25,11,19,15656.95,0,none,Summer
2025-01-25,464,83,69849.48,0,clearance,Winter
2025-01-25,964,2,1158.32,0,bundle,Spring
2025-01-25,952,19,8034.91,0,sale,Summer
2025-01-25,8,44,39371.64,0,sale,Winter
2025-01-25,425,69,52322.01,0,clearance,Winter
2025-01-25,907,82,30907.44,0,clearance,Winter
2025-01-25,379,89,62595.48,0,sale,Winter
2025-01-25,865,40,8918.4,0,clearance,Winter
2025-01-25,794,42,37686.6,0,bundle,Spring
2025-01-25,228,12,4881.24,0,none,Winter
2025-01-25,701,6,2328.54,0,bundle,Summer
2025-01-25,105,70,17090.5,0,bundle,Spring
2025-01-25,860,42,23770.74,0,sale,Spring
2025-01-25,395,96,89526.72,0,sale,Spring
2025-01-25,804,48,39565.44,0,sale,Summer
2025-01-25,114,48,7236.96,0,bundle,Fall
2025-01-25,976,56,14379.68,0.25,sale,Summer
2025-01-25,909,15,14708.85,0,clearance,Spring
2025-01-25,136,77,29601.11,0,clearance,Spring
2025-01-25,372,36,23965.56,0.23,none,Summer
2025-01-25,549,78,65317.2,0,none,Summer
2025-01-25,915,47,21937.72,0.27,bundle,Spring
2025-01-25,127,31,16915.77,0.12,clearance,Spring
2025-01-25,599,93,3012.27,0,clearance,Fall
2025-01-25,76,60,30295.2,0,none,Winter
2025-01-25,491,24,3974.16,0,bundle,Summer
2025-01-25,85,91,22753.64,0,bundle,Winter
2025-01-25,283,21,8961.75,0.07,sale,Spring
2025-01-25,15,7,84.35,0,sale,Summer
2025-01-25,227,45,27491.85,0,bundle,Fall
2025-01-25,24,94,66485.26,0,sale,Spring
2025-01-25,539,70,4169.2,0,sale,Fall
2025-01-25,839,30,28212,0.24,none,Spring
2025-01-25,607,10,5303.6,0,none,Fall
2025-01-25,914,26,2117.96,0,none,Winter
2025-01-25,896,75,39787.5,0,sale,Fall
2025-01-25,851,3,2555.28,0,bundle,Winter
2025-01-26,33,11,2377.65,0,clearance,Summer
2025-01-26,919,89,17451.12,0,none,Spring
2025-01-26,235,86,41607.66,0,bundle,Winter
2025-01-26,785,74,55160.34,0,clearance,Fall
2025-01-26,722,67,67163.48,0,sale,Spring
2025-01-26,921,57,37910.7,0.1,sale,Spring
2025-01-26,342,83,60911.21,0,clearance,Spring
2025-01-26,991,50,4745.5,0,bundle,Spring
2025-01-26,459,18,14841.36,0,none,Winter
2025-01-26,410,10,4237.1,0,sale,Fall
2025-01-26,105,38,24499.36,0,none,Spring
2025-01-26,487,18,16157.34,0,none,Winter
2025-01-26,967,62,37364.92,0,none,Fall
2025-01-26,403,76,15152.88,0,bundle,Spring
2025-01-26,86,65,45998.55,0.25,none,Fall
2025-01-26,186,74,16806.88,0.27,clearance,Fall
2025-01-26,963,78,34018.14,0.28,clearance,Winter
2025-01-26,135,64,49688.32,0,none,Winter
2025-01-26,257,9,7430.31,0,none,Spring
2025-01-26,515,6,4525.26,0,none,Summer
2025-01-26,623,13,2520.57,0,sale,Summer
2025-01-26,331,10,481,0,sale,Winter
2025-01-26,177,3,834.63,0,bundle,Summer
2025-01-26,527,33,11660.55,0,bundle,Winter
2025-01-26,943,25,19732.25,0,sale,Spring
2025-01-26,477,11,9349.01,0.06,none,Winter
2025-01-26,69,65,13072.8,0,sale,Spring
2025-01-26,924,68,56297.2,0,none,Spring
2025-01-26,610,92,71978.04,0.14,clearance,Summer
2025-01-26,565,81,56635.2,0,bundle,Fall
2025-01-26,35,49,46807.74,0.06,clearance,Winter
2025-01-26,39,30,7960.2,0,bundle,Spring
2025-01-26,614,95,12965.6,0,clearance,Summer
2025-01-26,310,29,18367.15,0,sale,Fall
2025-01-26,453,2,1235.86,0,bundle,Fall
2025-01-26,865,20,5222.4,0,sale,Fall
2025-01-26,664,78,25506,0,clearance,Summer
2025-01-26,745,100,4806,0,sale,Winter
2025-01-26,976,42,3861.48,0,clearance,Summer
2025-01-26,309,61,3297.05,0.24,clearance,Winter
2025-01-26,121,36,10478.88,0.24,none,Spring
2025-01-26,354,99,15805.35,0.3,none,Spring
2025-01-26,879,66,21428.22,0,clearance,Spring
2025-01-26,85,48,27120.48,0,bundle,Summer
2025-01-26,415,75,46533.75,0,clearance,Summer
2025-01-26,903,46,16233.4,0.29,none,Fall
2025-01-26,971,69,60663.42,0,bundle,Summer
2025-01-26,241,28,10955.84,0,clearance,Summer
2025-01-26,24,26,11160.5,0,sale,Winter
2025-01-26,89,24,1833.12,0.13,none,Winter
2025-01-26,940,3,2160.99,0,clearance,Fall
2025-01-26,826,42,15381.66,0,none,Winter
2025-01-26,627,81,45050.58,0,bundle,Summer
2025-01-26,275,8,1319.76,0,bundle,Winter
2025-01-26,26,91,36680.28,0.01,clearance,Spring
2025-01-26,265,75,20667,0,sale,Spring
2025-01-26,133,51,1757.97,0,none,Fall
2025-01-26,65,7,4443.81,0.15,sale,Fall
2025-01-26,749,51,15262.26,0,none,Winter
2025-01-26,800,35,25920.65,0,clearance,Winter
2025-01-26,290,76,4221.04,0,clearance,Winter
2025-01-26,879,19,5502.78,0,sale,Spring
2025-01-26,682,60,33335.4,0.26,sale,Summer
2025-01-26,77,38,15624.84,0,clearance,Summer
2025-01-26,738,75,20667,0,sale,Winter
2025-01-26,136,48,1510.56,0,clearance,Winter
2025-01-26,860,85,33807.9,0,bundle,Summer
2025-01-26,554,80,60156.8,0,clearance,Winter
2025-01-26,443,34,13349.08,0,clearance,Summer
2025-01-26,967,35,12927.6,0,sale,Spring
2025-01-26,930,35,2282.35,0,none,Summer
2025-01-26,390,22,5750.58,0.11,clearance,Fall
2025-01-26,511,65,56507.75,0,none,Summer
2025-01-26,920,28,15775.48,0,none,Fall
2025-01-26,272,92,15313.4,0,clearance,Summer
2025-01-26,844,47,43753.24,0,none,Fall
2025-01-26,39,23,7517.55,0,clearance,Fall
2025-01-26,85,61,16985.45,0,bundle,Spring
2025-01-26,334,56,10309.6,0,bundle,Spring
2025-01-26,867,18,6067.8,0,clearance,Spring
2025-01-26,860,29,5546.25,0,sale,Spring
2025-01-26,173,53,23572.28,0,bundle,Fall
2025-01-26,81,30,23220.6,0,none,Fall
2025-01-26,839,30,5136,0,bundle,Winter
2025-01-26,133,32,32019.52,0,bundle,Fall
2025-01-26,540,79,29379.31,0.11,none,Summer
2025-01-26,253,33,31969.41,0.16,sale,Fall
2025-01-26,296,64,56343.68,0,sale,Winter
2025-01-26,699,90,86397.3,0,clearance,Fall
2025-01-26,822,33,13193.07,0,none,Winter
2025-01-26,955,59,2340.53,0.03,clearance,Fall
2025-01-26,754,39,25586.34,0,none,Spring
2025-01-26,522,87,5826.39,0,sale,Fall
2025-01-26,662,88,64768,0,bundle,Summer
2025-01-26,831,41,36840.96,0,clearance,Summer
2025-01-26,924,60,20686.2,0.24,bundle,Winter
2025-01-26,598,44,41839.16,0,clearance,Fall
2025-01-26,548,37,34546.16,0,none,Summer
2025-01-26,913,80,62875.2,0.06,clearance,Winter
2025-01-26,337,36,21079.08,0,bundle,Winter
2025-01-27,858,80,52640,0,clearance,Winter
2025-01-27,58,61,8452.77,0.21,bundle,Spring
2025-01-27,911,85,39149.3,0,none,Fall
2025-01-27,387,69,58242.21,0,sale,Winter
2025-01-27,224,9,553.32,0,clearance,Fall
2025-01-27,511,72,45807.84,0,clearance,Fall
2025-01-27,812,48,8520,0,bundle,Fall
2025-01-27,494,22,4790.5,0,clearance,Fall
2025-01-27,832,12,6571.44,0,clearance,Fall
2025-01-27,149,20,1806.2,0,bundle,Fall
2025-01-27,991,51,30456.18,0,clearance,Summer
2025-01-27,255,52,13788.32,0,none,Spring
2025-01-27,69,42,13763.4,0,sale,Fall
2025-01-27,202,27,4806,0,sale,Fall
2025-01-27,690,12,6281.4,0,none,Summer
2025-01-27,961,42,38178,0,clearance,Fall
2025-01-27,852,67,28702.13,0.18,none,Fall
2025-01-27,399,3,1322.97,0.11,none,Spring
2025-01-27,212,88,48358.64,0,none,Spring
2025-01-27,627,94,40742.42,0,clearance,Fall
2025-01-27,459,12,11497.44,0,none,Fall
2025-01-27,137,74,17159.12,0,sale,Spring
2025-01-27,686,79,76564.43,0,none,Winter
2025-01-27,511,21,6951,0.09,clearance,Winter
2025-01-27,278,17,1287.07,0,clearance,Spring
2025-01-27,853,23,3120.18,0.04,none,Summer
2025-01-27,709,17,14302.1,0,none,Spring
2025-01-27,890,81,80467.02,0,bundle,Spring
2025-01-27,386,10,5131.8,0,bundle,Summer
2025-01-27,295,94,52890.98,0,bundle,Summer
2025-01-27,725,100,95979,0,clearance,Summer
2025-01-27,759,59,53592.06,0,clearance,Summer
2025-01-27,779,55,24004.2,0,sale,Fall
2025-01-27,686,36,12089.52,0,bundle,Winter
2025-01-27,487,19,19171.57,0,bundle,Fall
2025-01-27,323,66,39687.12,0,sale,Winter
2025-01-27,467,47,32717.64,0.28,sale,Fall
2025-01-27,461,18,16342.2,0.11,sale,Fall
2025-01-27,465,59,35527.44,0,clearance,Summer
2025-01-27,889,23,14855.24,0,clearance,Spring
2025-01-27,227,58,14173.46,0.23,sale,Fall
2025-01-27,325,54,16920.9,0.19,sale,Fall
2025-01-27,680,44,30432.16,0,bundle,Summer
2025-01-27,651,92,29169.52,0.24,sale,Winter
2025-01-27,468,83,61130.33,0,bundle,Summer
2025-01-27,404,3,469.44,0,sale,Spring
2025-01-27,934,4,2578.24,0,clearance,Fall
2025-01-27,12,10,2695.3,0,none,Spring
2025-01-27,539,23,6624.92,0,bundle,Spring
2025-01-27,944,81,60832.62,0,bundle,Summer
2025-01-27,155,28,9713.48,0,bundle,Summer
2025-01-27,507,34,7694.54,0,clearance,Spring
2025-01-27,596,57,4193.49,0,sale,Spring
2025-01-27,347,74,41745.62,0,none,Summer
2025-01-27,166,49,33146.05,0,bundle,Fall
2025-01-27,847,10,3968.4,0,sale,Fall
2025-01-27,683,33,31148.7,0.17,clearance,Spring
2025-01-27,25,54,44129.88,0,none,Fall
2025-01-27,115,94,61969.5,0.24,none,Winter
2025-01-27,691,79,40022.98,0,clearance,Fall
2025-01-27,420,90,21833.1,0,sale,Spring
2025-01-27,491,76,70268.84,0,bundle,Spring
2025-01-27,932,43,40943.31,0.03,clearance,Summer
2025-01-27,701,14,12704.44,0,clearance,Spring
2025-01-27,575,65,24320.4,0,none,Summer
2025-01-27,554,95,25027.75,0,clearance,Summer
2025-01-27,251,17,4142.56,0,none,Summer
2025-01-27,545,45,17716.95,0,clearance,Winter
2025-01-27,398,1,923.19,0,none,Fall
2025-01-27,330,36,8339.04,0,bundle,Spring
2025-01-27,237,11,10159.93,0,clearance,Fall
2025-01-27,403,10,1391.1,0,none,Spring
2025-01-27,746,10,2896.7,0.28,sale,Summer
2025-01-27,707,2,1478.72,0,clearance,Summer
2025-01-27,622,55,32591.35,0.14,clearance,Winter
2025-01-27,675,90,37705.5,0.01,clearance,Fall
2025-01-27,445,16,2765.76,0,clearance,Spring
2025-01-27,124,22,20019.12,0,bundle,Spring
2025-01-27,230,88,31202.16,0,bundle,Spring
2025-01-27,22,93,56678.85,0,sale,Summer
2025-01-27,266,25,20428.5,0.2,clearance,Fall
2025-01-27,85,42,20388.48,0,clearance,Summer
2025-01-27,38,80,73082.4,0,bundle,Winter
2025-01-27,965,10,9224.5,0,clearance,Fall
2025-01-27,397,71,9804.39,0,clearance,Winter
2025-01-27,311,70,28129.5,0.07,clearance,Summer
2025-01-27,607,96,95447.04,0,bundle,Fall
2025-01-27,510,36,21624.48,0,bundle,Spring
2025-01-27,18,100,45204,0.17,bundle,Spring
2025-01-27,297,3,373.71,0,clearance,Summer
2025-01-27,138,29,21083.58,0,clearance,Winter
2025-01-27,398,17,2180.25,0,sale,Fall
2025-01-27,527,10,3206.5,0,sale,Spring
2025-01-27,624,32,29470.72,0,bundle,Spring
2025-01-27,288,12,8491.56,0,clearance,Summer
2025-01-27,168,100,24704,0.16,bundle,Summer
2025-01-27,670,99,21273.12,0.29,clearance,Fall
2025-01-27,734,34,7501.08,0.02,none,Summer
2025-01-27,965,80,29009.6,0,none,Summer
2025-01-27,121,17,5002.08,0.02,clearance,Fall
2025-01-28,193,56,41119.68,0,sale,Fall
2025-01-28,276,88,28708.24,0,bundle,Spring
2025-01-28,689,26,21261.5,0,sale,Summer
2025-01-28,191,28,9024.4,0,clearance,Fall
2025-01-28,557,58,6997.7,0.07,bundle,Fall
2025-01-28,195,5,2881.5,0,sale,Fall
2025-01-28,115,13,3804.58,0,none,Summer
2025-01-28,509,47,7100.29,0,sale,Spring
2025-01-28,173,82,39753.6,0,clearance,Fall
2025-01-28,607,43,16559.73,0.18,clearance,Summer
2025-01-28,769,17,8982.12,0,sale,Fall
2025-01-28,128,97,96940.83,0,clearance,Winter
2025-01-28,988,20,4894.4,0,bundle,Fall
2025-01-28,318,15,1758.9,0,sale,Summer
2025-01-28,3,44,24365.88,0,sale,Spring
2025-01-28,850,76,21357.52,0,bundle,Fall
2025-01-28,718,42,20606.88,0,sale,Winter
2025-01-28,750,46,19485.6,0.3,clearance,Spring
2025-01-28,149,54,45900,0,bundle,Spring
2025-01-28,953,45,33649.2,0.25,clearance,Summer
2025-01-28,744,47,2525.78,0,none,Summer
2025-01-28,649,14,13112.82,0,none,Winter
2025-01-28,477,47,1917.13,0,sale,Spring
2025-01-28,187,56,47330.08,0,bundle,Winter
2025-01-28,48,70,30263.8,0.25,none,Spring
2025-01-28,678,16,10135.68,0,none,Spring
2025-01-28,578,65,23097.75,0,sale,Spring
2025-01-28,494,76,1580.8,0,clearance,Summer
2025-01-28,929,64,4933.12,0,bundle,Summer
2025-01-28,27,99,36329.04,0.09,none,Winter
2025-01-28,954,44,27050.32,0,sale,Summer
2025-01-28,131,56,33252.24,0,none,Spring
2025-01-28,15,90,11733.3,0,clearance,Fall
